Date,Open Interest,Dealer Longs,Dealer Shorts,Dealer Spreads,Asset Manager Longs,Asset Manager Shorts,Asset Manager Spreads,Leveraged Funds Longs,Leveraged Funds Shorts,Leveraged Funds Spreads,Other Reportable Longs,Other Reportable Shorts,Other Reportable Spreads,Total Reportable Longs,Total Reportable Shorts,Non Reportable Longs,Non Reportable Shorts,coin,NETT_DEALERS,COT_DEALERS,NETT_DEALERS/OI,New_WILLCO_DEALERS
2016-06-21,43562.0,1564.0,6518.0,9.0,2119.0,21875.0,24.0,32019.0,8428.0,1194.0,1434.0,2546.0,0.0,38363.0,40594.0,5199.0,2968.0,New Zealand Dollar,-49.54,32.275896606186684,-0.0011372296956062623,0.09525594188646334
2016-06-28,43462.0,2089.0,7581.0,0.0,1736.0,21878.0,24.0,31930.0,8291.0,1090.0,1547.0,2100.0,0.0,38416.0,40964.0,5046.0,2498.0,New Zealand Dollar,-54.92,31.239647135868097,-0.0012636325985918733,0.07582190847959398
2016-07-05,44234.0,2069.0,8247.0,0.0,1755.0,22051.0,164.0,32861.0,7434.0,1330.0,1182.0,2167.0,0.0,39361.0,41393.0,4873.0,2841.0,New Zealand Dollar,-61.78,29.918332755499055,-0.0013966632002531988,0.05536888805239362
2016-07-12,44750.0,1798.0,10285.0,67.0,1929.0,21847.0,34.0,32854.0,6364.0,1034.0,1482.0,2211.0,0.0,39198.0,41842.0,5552.0,2908.0,New Zealand Dollar,-84.87,25.47093493586039,-0.001896536312849162,0.0
2016-07-19,41199.0,2097.0,10398.0,121.0,1711.0,19488.0,159.0,29862.0,5061.0,1156.0,1427.0,2077.0,0.0,36533.0,38460.0,4666.0,2739.0,New Zealand Dollar,-83.01,25.829192187680572,-0.0020148547294837255,0.0
2016-07-26,39825.0,2227.0,9094.0,149.0,1973.0,19463.0,34.0,28461.0,4411.0,1125.0,1462.0,2163.0,0.0,35431.0,36439.0,4394.0,3386.0,New Zealand Dollar,-68.67,28.591240032358716,-0.0017242937853107344,0.0429679960420836
2016-08-02,40392.0,1826.0,14766.0,105.0,2296.0,13848.0,34.0,28217.0,4806.0,1128.0,1591.0,2280.0,90.0,35287.0,37057.0,5105.0,3335.0,New Zealand Dollar,-129.4,16.893948149004196,-0.0032036046741929095,0.0
2016-08-09,41475.0,1587.0,13950.0,135.0,2747.0,14903.0,34.0,29860.0,5952.0,1199.0,997.0,2179.0,0.0,36559.0,38352.0,4916.0,3123.0,New Zealand Dollar,-123.63,18.00531607534959,-0.0029808318264014466,0.028645941811322986
2016-08-16,43268.0,2053.0,15006.0,151.0,2245.0,15727.0,56.0,31678.0,5673.0,891.0,898.0,2207.0,0.0,37972.0,39711.0,5296.0,3557.0,New Zealand Dollar,-129.53,16.86890866366193,-0.0029936673754275677,0.029293220193480518
2016-08-23,44393.0,2249.0,14826.0,138.0,2163.0,15727.0,56.0,32916.0,6863.0,883.0,779.0,2186.0,0.0,39184.0,40679.0,5209.0,3714.0,New Zealand Dollar,-125.77,17.593127624330677,-0.0028331043182483725,0.05589283703922359
2016-08-30,46496.0,2271.0,15069.0,196.0,2133.0,17667.0,56.0,34309.0,6283.0,1102.0,764.0,2099.0,0.0,40831.0,42472.0,5665.0,4024.0,New Zealand Dollar,-127.98,17.167456373512078,-0.0027524948382656573,0.08229754317142074
2016-09-06,51939.0,2154.0,18577.0,308.0,2999.0,17232.0,34.0,38312.0,8050.0,930.0,1058.0,2447.0,0.0,45795.0,47578.0,6144.0,4361.0,New Zealand Dollar,-164.23,10.185292191532806,-0.003161978474749225,0.0075940129718901715
2016-09-13,61941.0,1471.0,18012.0,6081.0,2590.0,17102.0,284.0,36272.0,6936.0,7786.0,1524.0,2144.0,0.0,56008.0,58345.0,5933.0,3596.0,New Zealand Dollar,-165.41,9.958010709195271,-0.0026704444552073745,0.09726628116865559
2016-09-20,49526.0,2456.0,12049.0,3.0,2702.0,16760.0,34.0,36550.0,14839.0,909.0,1276.0,1329.0,0.0,43930.0,45923.0,5596.0,3603.0,New Zealand Dollar,-95.93,23.3406525675103,-0.0019369624035859953,0.23107797402322508
2016-09-27,49416.0,2644.0,14301.0,3.0,2171.0,20432.0,34.0,36580.0,9330.0,910.0,1541.0,1012.0,0.0,43883.0,46022.0,5533.0,3394.0,New Zealand Dollar,-116.57,19.365152740860587,-0.0023589525659705357,0.15409283461616266
2016-10-04,49242.0,3235.0,14914.0,3.0,2053.0,20689.0,34.0,35682.0,8225.0,893.0,1261.0,1086.0,0.0,43161.0,45844.0,6081.0,3398.0,New Zealand Dollar,-116.79,19.322778227204434,-0.002371755818203972,0.15175709258728404
2016-10-11,47124.0,6437.0,11454.0,3.0,2001.0,21911.0,24.0,30999.0,7893.0,1120.0,1162.0,1078.0,0.0,41746.0,43483.0,5378.0,3641.0,New Zealand Dollar,-50.17,32.154551407989516,-0.0010646379764026822,0.3902191664515382
2016-10-18,47413.0,10313.0,11464.0,4.0,2650.0,21884.0,99.0,28135.0,7883.0,923.0,352.0,1296.0,0.0,42476.0,43553.0,4937.0,3860.0,New Zealand Dollar,-11.51,39.600909125929356,-0.00024276042435618923,0.5401571592291452
2016-10-25,47257.0,10588.0,11456.0,66.0,2406.0,21884.0,24.0,28254.0,8235.0,980.0,230.0,1211.0,0.0,42548.0,43856.0,4709.0,3401.0,New Zealand Dollar,-8.68,40.145999460688,-0.0001836764923715005,0.5509360473313132
2016-11-01,46788.0,9895.0,11354.0,125.0,1477.0,21366.0,59.0,28946.0,8003.0,1222.0,219.0,1212.0,0.0,41943.0,43341.0,4845.0,3447.0,New Zealand Dollar,-14.59,39.007665934743244,-0.00031183209369923913,0.5275561733118299
2016-11-08,52113.0,6044.0,11659.0,104.0,685.0,25056.0,59.0,37935.0,8054.0,1001.0,286.0,1970.0,0.0,46114.0,47903.0,5999.0,4210.0,New Zealand Dollar,-56.15,31.002735082245074,-0.0010774662752096405,0.38787885508875997
2016-11-15,48563.0,6783.0,11537.0,152.0,475.0,24856.0,59.0,35079.0,6094.0,1338.0,0.0,1544.0,0.0,43886.0,45580.0,4677.0,2983.0,New Zealand Dollar,-47.54,32.661119457606226,-0.000978934579824146,0.405854336465869
2016-11-22,50007.0,13177.0,11548.0,147.0,392.0,24829.0,59.0,29898.0,6427.0,1720.0,288.0,2007.0,0.0,45681.0,46737.0,4326.0,3270.0,New Zealand Dollar,16.29,44.95550676066104,0.0003257543943847861,0.7204620162944745
2016-11-29,49885.0,16865.0,11550.0,116.0,494.0,24829.0,59.0,26956.0,6436.0,1640.0,0.0,1797.0,0.0,46130.0,46427.0,3755.0,3458.0,New Zealand Dollar,53.15,52.05516391232327,0.0010654505362333367,1.0
2016-12-06,48740.0,18273.0,11519.0,306.0,399.0,25033.0,59.0,23653.0,6163.0,1811.0,0.0,1244.0,0.0,44501.0,46135.0,4239.0,2605.0,New Zealand Dollar,67.54,54.826842328286915,0.00138572014772261,1.0
2016-12-13,54226.0,17177.0,11389.0,1356.0,1213.0,25033.0,59.0,25354.0,7923.0,4341.0,0.0,979.0,0.0,49500.0,51080.0,4726.0,3146.0,New Zealand Dollar,57.88,52.9662159559305,0.0010673846494301626,0.9306356576086547
2016-12-20,41806.0,4300.0,1216.0,0.0,1625.0,27559.0,38.0,29310.0,6917.0,1858.0,1115.0,1076.0,0.0,38246.0,38664.0,3560.0,3142.0,New Zealand Dollar,30.84,47.758003004738235,0.0007376931540927139,0.8587968778031668
2016-12-27,43266.0,11093.0,851.0,0.0,1103.0,27489.0,38.0,25446.0,7471.0,2015.0,675.0,1775.0,0.0,40370.0,39639.0,2896.0,3627.0,New Zealand Dollar,102.42,61.5451288570438,0.002367216752184163,1.0
2017-01-03,44227.0,13992.0,759.0,0.0,1120.0,27284.0,38.0,23423.0,8803.0,1922.0,619.0,1581.0,0.0,41114.0,40387.0,3113.0,3840.0,New Zealand Dollar,132.33,67.30613660002312,0.002992063671512877,1.0
2017-01-10,43936.0,16750.0,729.0,4.0,1066.0,27806.0,38.0,20439.0,8276.0,2034.0,235.0,1888.0,0.0,40566.0,40775.0,3370.0,3161.0,New Zealand Dollar,160.21,72.67614314881159,0.0036464402767662054,1.0
2017-01-17,45994.0,15593.0,1246.0,4.0,1834.0,27162.0,38.0,22344.0,10100.0,1906.0,403.0,1932.0,0.0,42122.0,42388.0,3872.0,3606.0,New Zealand Dollar,143.47,69.45182788243,0.003119319911292777,0.9230486267977521
2017-01-24,44940.0,8924.0,2294.0,17.0,2012.0,25164.0,38.0,27146.0,10536.0,2035.0,323.0,1497.0,0.0,40495.0,41581.0,4445.0,3359.0,New Zealand Dollar,66.3,54.5880041604068,0.0014753004005340453,0.6830473534442768
2017-01-31,51587.0,7248.0,13040.0,1.0,2073.0,18482.0,0.0,34307.0,12834.0,2220.0,388.0,1313.0,0.0,46237.0,47890.0,5350.0,3697.0,New Zealand Dollar,-57.92,30.661812858738777,-0.0011227634869250005,0.29951374353557975
2017-02-07,54073.0,7470.0,19112.0,0.0,1989.0,18063.0,0.0,36207.0,10206.0,2443.0,852.0,953.0,0.0,48961.0,50777.0,5112.0,3296.0,New Zealand Dollar,-116.42,19.394044454717054,-0.002153015368113476,0.14819345628692007
2017-02-14,56314.0,7702.0,22726.0,23.0,990.0,18248.0,0.0,38565.0,8560.0,2822.0,1206.0,1111.0,0.0,51308.0,53490.0,5006.0,2824.0,New Zealand Dollar,-150.24,12.879926037212526,-0.0026678978584366232,0.07256906990373181
2017-02-21,55082.0,7811.0,23133.0,2.0,1024.0,18169.0,0.0,37399.0,6577.0,2811.0,1064.0,1132.0,0.0,50111.0,51824.0,4971.0,3258.0,New Zealand Dollar,-153.22,12.305943988597406,-0.002781670963291093,0.0558584196034479
2017-02-28,57102.0,7689.0,25525.0,51.0,1599.0,18063.0,0.0,39784.0,7152.0,2210.0,621.0,1357.0,0.0,51954.0,54358.0,5148.0,2744.0,New Zealand Dollar,-178.36,7.463692746253707,-0.003123533326328325,0.005646707381555041
2017-03-07,51405.0,7750.0,14879.0,2164.0,1574.0,18338.0,0.0,28605.0,7359.0,3941.0,1383.0,909.0,149.0,45566.0,47739.0,5839.0,3666.0,New Zealand Dollar,-71.29,28.08659809699911,-0.0013868300748954383,0.25653028405296086
2017-03-14,34986.0,6524.0,3174.0,0.0,1562.0,16429.0,0.0,19710.0,8010.0,2299.0,804.0,1189.0,0.0,30899.0,31101.0,4087.0,3885.0,New Zealand Dollar,33.5,48.27034939712623,0.000957525867489853,0.602817593255126
2017-03-21,37898.0,14459.0,1798.0,1.0,1622.0,15792.0,0.0,15981.0,13043.0,2328.0,385.0,924.0,0.0,34776.0,33886.0,3122.0,4012.0,New Zealand Dollar,126.61,66.2043992449632,0.0033408095414006016,0.9548549590760737
2017-03-28,37949.0,17775.0,1904.0,2.0,1729.0,15894.0,0.0,14112.0,14313.0,492.0,592.0,1357.0,0.0,34702.0,33962.0,3247.0,3987.0,New Zealand Dollar,158.71,72.38722601024693,0.004182191889114338,1.0
2017-04-04,40904.0,20278.0,1845.0,4.0,2019.0,15961.0,0.0,14149.0,17058.0,392.0,435.0,1329.0,0.0,37277.0,36589.0,3627.0,4315.0,New Zealand Dollar,184.33,77.32193073693132,0.00450640524154117,1.0
2017-04-11,43375.0,22148.0,1644.0,12.0,1926.0,16365.0,0.0,14768.0,19165.0,398.0,406.0,1257.0,0.0,39658.0,38841.0,3717.0,4534.0,New Zealand Dollar,205.04,81.3109133633807,0.0047271469740634,1.0
2017-04-18,43061.0,20990.0,1789.0,22.0,2224.0,16383.0,0.0,15114.0,18379.0,398.0,666.0,1692.0,0.0,39414.0,38663.0,3647.0,4398.0,New Zealand Dollar,192.01,78.40266875981162,0.0044590232460927515,0.9658470708637481
2017-04-25,43947.0,21681.0,1872.0,23.0,1903.0,16348.0,0.0,15330.0,19109.0,305.0,1282.0,1716.0,0.0,40524.0,39373.0,3423.0,4574.0,New Zealand Dollar,198.09,79.59576138147567,0.004507474912963342,0.9720187228756346
2017-05-02,43368.0,22187.0,3324.0,26.0,1966.0,12407.0,0.0,14203.0,20069.0,385.0,1528.0,1827.0,0.0,40295.0,38038.0,3073.0,5330.0,New Zealand Dollar,188.63,77.7092216698434,0.004349520383693045,0.9518988704263615
2017-05-09,44057.0,24448.0,3365.0,42.0,1504.0,11945.0,0.0,13667.0,21434.0,190.0,1151.0,1704.0,50.0,41052.0,38730.0,3005.0,5327.0,New Zealand Dollar,210.83,81.82506324575208,0.004785391651723903,1.0
2017-05-16,45187.0,25113.0,2943.0,183.0,1661.0,11458.0,0.0,13360.0,23133.0,407.0,1401.0,1535.0,50.0,42175.0,39709.0,3012.0,5478.0,New Zealand Dollar,221.7,83.99035875779367,0.004906278354393963,1.0
2017-05-23,44165.0,21637.0,3083.0,144.0,1159.0,10690.0,0.0,16201.0,22785.0,556.0,1219.0,1828.0,0.0,40916.0,39086.0,3249.0,5079.0,New Zealand Dollar,185.54,76.33572284385598,0.00420106419110155,0.9121755040674903
2017-05-30,44203.0,18273.0,4108.0,69.0,1807.0,10165.0,0.0,19028.0,22557.0,534.0,700.0,1806.0,0.0,40411.0,39239.0,3792.0,4964.0,New Zealand Dollar,141.65,66.90597021083467,0.003204533628939212,0.788071651849539
2017-06-06,43814.0,14687.0,5014.0,81.0,1781.0,10147.0,0.0,21629.0,21332.0,741.0,462.0,1870.0,1.0,39382.0,39186.0,4432.0,4628.0,New Zealand Dollar,96.73,57.25912203650897,0.0022077418176838456,0.6639352647349529
2017-06-13,53576.0,10544.0,6125.0,3611.0,1980.0,10147.0,0.0,30015.0,25921.0,1409.0,326.0,1420.0,173.0,48058.0,48806.0,5518.0,4770.0,New Zealand Dollar,44.19,46.323085569177614,0.0008248096162460803,0.4917105281626291
2017-06-20,50095.0,1268.0,15853.0,0.0,1911.0,10287.0,0.0,40386.0,17540.0,457.0,617.0,1786.0,0.0,44639.0,45923.0,5456.0,4172.0,New Zealand Dollar,-145.85,6.766854692671153,-0.0029114682104002393,0.026409724705898738
2017-06-27,57424.0,1303.0,20647.0,0.0,2613.0,10157.0,0.0,46676.0,19703.0,97.0,790.0,1967.0,0.0,51479.0,52571.0,5945.0,4853.0,New Zealand Dollar,-193.44,0.0,-0.00336862635831708,0.0
2017-07-03,57560.0,1274.0,25327.0,0.0,2529.0,10169.0,0.0,46104.0,15585.0,142.0,822.0,1814.0,0.0,50871.0,53037.0,6689.0,4523.0,New Zealand Dollar,-240.53,0.0,-0.004178769979152189,0.0
2017-07-11,58499.0,1282.0,27393.0,0.0,3223.0,10027.0,0.0,46215.0,14451.0,464.0,1129.0,1428.0,0.0,52313.0,53763.0,6186.0,4736.0,New Zealand Dollar,-261.11,0.0,-0.004463495102480385,0.0
2017-07-18,57496.0,1348.0,33086.0,80.0,3397.0,10033.0,0.0,45287.0,8381.0,324.0,819.0,1490.0,0.0,51255.0,53394.0,6241.0,4102.0,New Zealand Dollar,-317.38,0.0,-0.005520036176429665,0.0
2017-07-25,54603.0,1408.0,32288.0,160.0,3078.0,10039.0,0.0,42877.0,6583.0,22.0,414.0,1242.0,0.0,47959.0,50334.0,6644.0,4269.0,New Zealand Dollar,-308.8,1.3850996852046142,-0.005655366921231434,0.0
2017-08-01,54968.0,1432.0,32265.0,140.0,2956.0,10039.0,0.0,43181.0,6947.0,419.0,413.0,1360.0,0.0,48541.0,51170.0,6427.0,3798.0,New Zealand Dollar,-308.33,1.460973444184359,-0.005609263571532528,0.004365167404865017
2017-08-08,53151.0,3531.0,31042.0,153.0,2856.0,8836.0,0.0,38872.0,7796.0,510.0,773.0,765.0,200.0,46895.0,49302.0,6256.0,3849.0,New Zealand Dollar,-275.11,6.823795302284281,-0.0051760079772723,0.045386768012879435
2017-08-15,48413.0,1742.0,22898.0,1919.0,2368.0,9271.0,0.0,33753.0,8884.0,1096.0,1253.0,809.0,25.0,42156.0,44902.0,6257.0,3511.0,New Zealand Dollar,-211.56,17.082896117523607,-0.004369900646520563,0.12171079800204268
2017-08-22,44090.0,1448.0,19328.0,1105.0,3306.0,9012.0,0.0,28874.0,8778.0,1714.0,1361.0,609.0,0.0,37808.0,40546.0,6282.0,3544.0,New Zealand Dollar,-178.8,22.371458551941235,-0.004055341347244274,0.15149397013737678
2017-08-29,43732.0,1600.0,16010.0,1978.0,2995.0,9023.0,0.0,28563.0,11237.0,1396.0,1580.0,968.0,0.0,38112.0,40612.0,5620.0,3120.0,New Zealand Dollar,-144.1,27.973202034062474,-0.003295069971645477,0.22347815023035741
2017-09-05,46094.0,4274.0,12354.0,3124.0,2441.0,9873.0,0.0,26307.0,13295.0,3128.0,1632.0,933.0,0.0,40906.0,42707.0,5188.0,3387.0,New Zealand Dollar,-80.8,38.19194446686576,-0.0017529396450731115,0.36949046993317475
2017-09-12,49256.0,5872.0,12109.0,6537.0,1909.0,8214.0,0.0,23775.0,14522.0,3551.0,2017.0,922.0,0.0,43661.0,45855.0,5595.0,3401.0,New Zealand Dollar,-62.37,41.16716442005004,-0.0012662416761409776,0.41557211310815956
2017-09-19,37073.0,6060.0,3883.0,69.0,1949.0,8492.0,0.0,21038.0,18113.0,2612.0,165.0,727.0,0.0,31893.0,33896.0,5180.0,3177.0,New Zealand Dollar,21.77,54.75018161272096,0.0005872198095649124,0.5910619574777092
2017-09-26,35914.0,5639.0,5360.0,68.0,2115.0,8527.0,0.0,20299.0,15276.0,1868.0,165.0,790.0,0.0,30154.0,31889.0,5760.0,4025.0,New Zealand Dollar,2.79,51.68617321817741,7.768558222420227e-05,0.542818126706699
2017-10-03,34175.0,5743.0,5349.0,21.0,1915.0,8364.0,0.0,19064.0,14562.0,1476.0,556.0,556.0,0.0,28775.0,30328.0,5400.0,3847.0,New Zealand Dollar,3.94,51.87182177738316,0.00011528895391367958,0.5463784973410225
2017-10-10,36460.0,7492.0,4496.0,14.0,1482.0,8514.0,0.0,20898.0,17881.0,997.0,978.0,780.0,0.0,31861.0,32682.0,4599.0,3778.0,New Zealand Dollar,29.96,56.072322221325365,0.0008217224355458036,0.6132651862229584
2017-10-17,33757.0,5858.0,4171.0,14.0,1390.0,8176.0,0.0,19998.0,16048.0,871.0,1156.0,586.0,0.0,29287.0,29866.0,4470.0,3891.0,New Zealand Dollar,16.87,53.95915731697473,0.0004997482003732559,0.5827799515109374
2017-10-24,41185.0,13399.0,3303.0,12.0,1666.0,8496.0,0.0,19498.0,22988.0,600.0,1261.0,947.0,0.0,36436.0,36346.0,4749.0,4839.0,New Zealand Dollar,100.96,67.53410283315844,0.0024513779288575935,0.7675645828399587
2017-10-31,49610.0,21424.0,5501.0,28.0,1846.0,5744.0,7.0,19847.0,30798.0,779.0,1842.0,1163.0,0.0,45773.0,44020.0,3837.0,5590.0,New Zealand Dollar,159.23,76.94083461134878,0.0032096351542027814,0.8393580587196233
2017-11-07,52072.0,26593.0,5788.0,26.0,1571.0,5647.0,7.0,17317.0,33486.0,673.0,2098.0,1122.0,0.0,48285.0,46749.0,3787.0,5323.0,New Zealand Dollar,208.05,84.82201953345711,0.003995429405438624,0.9137588012866297
2017-11-14,53690.0,29184.0,9122.0,37.0,1910.0,2542.0,17.0,15969.0,34047.0,1214.0,2106.0,946.0,0.0,50437.0,47925.0,3253.0,5765.0,New Zealand Dollar,200.62,83.62256840745822,0.0037366362451108216,0.9528807191266615
2017-11-21,59737.0,33732.0,9320.0,15.0,1506.0,3873.0,7.0,19820.0,38480.0,796.0,461.0,990.0,0.0,56337.0,53481.0,3400.0,6256.0,New Zealand Dollar,244.12,90.64492695132779,0.004086579506838308,1.0
2017-11-28,61260.0,33761.0,9136.0,23.0,1864.0,4945.0,7.0,20658.0,39705.0,1150.0,375.0,693.0,0.0,57838.0,55659.0,3422.0,5601.0,New Zealand Dollar,246.25,90.98878036968277,0.004019751877244532,0.993140217913617
2017-12-05,61386.0,33533.0,9163.0,196.0,1816.0,5333.0,92.0,20171.0,38596.0,1797.0,461.0,797.0,0.0,58066.0,55974.0,3320.0,5412.0,New Zealand Dollar,243.7,90.57712486883524,0.003969960577330336,0.9880291961807598
2017-12-12,74192.0,34700.0,8850.0,8538.0,1957.0,7884.0,9.0,19784.0,36112.0,3782.0,0.0,591.0,79.0,68849.0,65845.0,5343.0,8347.0,New Zealand Dollar,258.5,92.96634110904834,0.0034842031485874487,0.9381667346768388
2017-12-19,48385.0,31978.0,156.0,0.0,1709.0,6745.0,8.0,11573.0,35738.0,447.0,110.0,611.0,0.0,45825.0,43705.0,2560.0,4680.0,New Zealand Dollar,318.22,100.0,0.0065768316627053845,1.0
2017-12-26,47219.0,31402.0,156.0,0.0,1826.0,6709.0,8.0,10827.0,34727.0,316.0,100.0,528.0,0.0,44479.0,42444.0,2740.0,4775.0,New Zealand Dollar,312.46,99.09376966645688,0.006617251530104407,1.0
2018-01-02,45141.0,30980.0,561.0,0.0,1814.0,2110.0,8.0,8596.0,36534.0,702.0,0.0,523.0,0.0,42100.0,40438.0,3041.0,4703.0,New Zealand Dollar,304.19,97.79263687853995,0.006738663299439534,1.0
2018-01-09,45519.0,28522.0,5313.0,1.0,3341.0,1945.0,0.0,9462.0,32509.0,732.0,0.0,645.0,0.0,42058.0,41145.0,3461.0,4374.0,New Zealand Dollar,232.09,86.44902454373819,0.00509874997253894,0.8676852244425289
2018-01-16,46780.0,25887.0,9232.0,153.0,4747.0,3317.0,0.0,10912.0,28761.0,873.0,0.0,500.0,0.0,42572.0,42836.0,4208.0,3944.0,New Zealand Dollar,166.55,76.13750786658275,0.00356028217186832,0.743555480260952
2018-01-23,53374.0,24109.0,13772.0,153.0,4537.0,4334.0,0.0,18643.0,29126.0,1512.0,110.0,389.0,0.0,49064.0,49286.0,4310.0,4088.0,New Zealand Dollar,103.37,66.19729389553177,0.0019367107580469892,0.611112651413482
2018-01-30,55783.0,20628.0,18248.0,164.0,6168.0,3259.0,0.0,23858.0,30197.0,173.0,130.0,615.0,0.0,51121.0,52656.0,4662.0,3127.0,New Zealand Dollar,23.8,53.6784140969163,0.0004266532814656795,0.47023213050693424
2018-02-06,55563.0,19952.0,17459.0,171.0,7123.0,3549.0,0.0,22754.0,29581.0,447.0,148.0,314.0,0.0,50595.0,51521.0,4968.0,4042.0,New Zealand Dollar,24.93,53.85619886721208,0.00044867987689649585,0.4337716870387603
2018-02-13,53739.0,19103.0,18438.0,184.0,6222.0,3043.0,0.0,23022.0,27135.0,413.0,113.0,330.0,0.0,49057.0,49543.0,4682.0,4196.0,New Zealand Dollar,6.65,50.98017621145374,0.00012374625504754463,0.3871674822352185
2018-02-20,54483.0,18680.0,17947.0,191.0,6347.0,3202.0,0.0,23622.0,27586.0,570.0,232.0,547.0,0.0,49642.0,50043.0,4841.0,4440.0,New Zealand Dollar,7.33,51.08716173694147,0.00013453737863186683,0.341807705827771
2018-02-27,58443.0,18883.0,18159.0,189.0,6996.0,3603.0,0.0,25581.0,30113.0,1615.0,385.0,664.0,0.0,53649.0,54343.0,4794.0,4100.0,New Zealand Dollar,7.24,51.073001887979856,0.0001238813887035231,0.2210208185710631
2018-03-06,59354.0,18539.0,21874.0,138.0,6903.0,3603.0,0.0,27277.0,28021.0,988.0,165.0,530.0,0.0,54010.0,55154.0,5344.0,4200.0,New Zealand Dollar,-33.35,44.68691000629326,-0.0005618829396502342,0.08799089291371179
2018-03-13,66872.0,18450.0,22095.0,4127.0,7408.0,3606.0,28.0,29613.0,30995.0,1087.0,295.0,660.0,0.0,61008.0,62598.0,5864.0,4274.0,New Zealand Dollar,-36.45,44.19918187539333,-0.0005450711807632493,0.00230280835658142
2018-03-20,44482.0,1942.0,23397.0,0.0,7258.0,5056.0,28.0,28679.0,10206.0,959.0,282.0,653.0,0.0,39148.0,40299.0,5334.0,4183.0,New Zealand Dollar,-214.55,16.178414096916296,-0.004823299312081292,0.0
2018-03-27,46728.0,2973.0,22528.0,0.0,5940.0,5448.0,28.0,31703.0,12549.0,930.0,161.0,550.0,0.0,41735.0,42033.0,4993.0,4695.0,New Zealand Dollar,-195.55,19.167715544367525,-0.0041848570450265365,0.05521919491579956
2018-04-03,47079.0,3622.0,22567.0,0.0,5274.0,5439.0,28.0,31976.0,12808.0,1029.0,170.0,556.0,0.0,42099.0,42427.0,4980.0,4652.0,New Zealand Dollar,-189.45,20.1274386406545,-0.0040240871726247365,0.06912426257633689
2018-04-10,55938.0,3382.0,27484.0,0.0,8422.0,5373.0,28.0,37676.0,16954.0,847.0,336.0,671.0,0.0,50691.0,51357.0,5247.0,4581.0,New Zealand Dollar,-241.02,12.01384518565135,-0.004308698916657729,0.044508048738264715
2018-04-17,61437.0,3086.0,33398.0,0.0,12844.0,5547.0,28.0,39013.0,16994.0,855.0,353.0,625.0,0.0,56179.0,57447.0,5258.0,3990.0,New Zealand Dollar,-303.12,2.243549402139709,-0.004933834659895503,0.0
2018-04-24,55385.0,4173.0,31714.0,0.0,10983.0,5467.0,0.0,33949.0,12387.0,1208.0,100.0,504.0,0.0,50413.0,51280.0,4972.0,4105.0,New Zealand Dollar,-275.41,6.603209565764628,-0.004972646023291506,0.0
2018-05-01,47605.0,6962.0,23729.0,0.0,7761.0,5105.0,0.0,27136.0,12016.0,1266.0,0.0,422.0,0.0,43125.0,42538.0,4480.0,5067.0,New Zealand Dollar,-167.67,23.55412208936438,-0.003522109022161537,0.12385779942764828
2018-05-08,49725.0,13091.0,22120.0,9.0,5084.0,5329.0,0.0,26951.0,14993.0,1224.0,0.0,422.0,0.0,46359.0,44097.0,3366.0,5628.0,New Zealand Dollar,-90.29,35.72844556324732,-0.0018157868275515336,0.26955646962655777
2018-05-15,59874.0,24670.0,21212.0,25.0,1723.0,8484.0,0.0,28185.0,21738.0,1411.0,220.0,747.0,0.0,56234.0,53617.0,3640.0,6257.0,New Zealand Dollar,34.58,55.37444933920705,0.0005775461803119885,0.4739173093849431
2018-05-22,60456.0,30067.0,20078.0,68.0,3955.0,9144.0,0.0,22057.0,23054.0,1546.0,0.0,749.0,0.0,57693.0,54639.0,2763.0,5817.0,New Zealand Dollar,99.89,65.64977973568281,0.0016522760354638084,0.5656858576774748
2018-05-29,62523.0,29381.0,19959.0,22.0,5525.0,9644.0,0.0,23272.0,23956.0,1666.0,0.0,732.0,0.0,59866.0,55979.0,2657.0,6544.0,New Zealand Dollar,94.22,64.75770925110132,0.0015069654367192873,0.553278141790193
2018-06-05,62065.0,29345.0,19823.0,74.0,4571.0,9713.0,0.0,23151.0,23618.0,2338.0,0.0,205.0,0.0,59479.0,55771.0,2586.0,6294.0,New Zealand Dollar,95.22,64.91504090623033,0.0015341980182067188,0.5556034651794893
2018-06-12,64699.0,27854.0,19683.0,4562.0,4584.0,9675.0,4.0,22941.0,22431.0,1900.0,0.0,205.0,0.0,61845.0,58460.0,2854.0,6239.0,New Zealand Dollar,81.71,62.78949024543738,0.0012629252384117218,0.5324401473710808
2018-06-19,43308.0,23951.0,0.0,0.0,5373.0,10485.0,0.0,10245.0,24238.0,1550.0,0.0,455.0,0.0,41119.0,36728.0,2189.0,6580.0,New Zealand Dollar,239.51,87.61642542479547,0.005530386995474277,0.8968282477502276
2018-06-26,45026.0,26053.0,0.0,0.0,5250.0,10445.0,0.0,10073.0,25781.0,1427.0,0.0,658.0,0.0,42803.0,38311.0,2223.0,6715.0,New Zealand Dollar,260.53,90.92353681560729,0.005786212410607204,0.9186725529498506
2018-07-03,53676.0,36159.0,0.0,1.0,2219.0,11679.0,0.0,10812.0,32429.0,1597.0,0.0,1144.0,4.0,50792.0,46854.0,2884.0,6822.0,New Zealand Dollar,361.59,100.0,0.006736530292868321,1.0
2018-07-10,52787.0,37415.0,0.0,0.0,604.0,11889.0,0.0,10708.0,31552.0,1630.0,103.0,721.0,4.0,50464.0,45796.0,2323.0,6991.0,New Zealand Dollar,374.15,100.0,0.0070879193740883166,1.0
